381,1,208,162,210,210,0.56070137,0,-1.070656776,0,0.802338392,0,0.42957437,0,0.055555105,0,-0.094074011,0,0.606072098,0,-0.055300236,0,-0.522271991,0,1.874921203,0,0.56070137,0,0.606072098,0,0.3538492,0.3658927,-0.9925446,-1.946301,-1.923787,-2.097271,-3.390578,-0.965194,-1.671062,-0.8908729,-1.024034,-0.03527258,-0.8936321,-1.369941,-1.13558,-0.8297115,-1.701099,-1.604173,-2.177,2.191083,-11.1552,1.22364,4.410111,256.7269,226.59,0,0,289.7442,228.1444,338.3307,218.2384,0,0,384.5482,214.545,315.5518,271.9205,0,0
382,1,208,161,212,212,0.413400888,0,-1.041459084,0,0.772519022,0,0.26823163,0,0.053151965,0,-0.249802589,0,0.4614833,0,-0.037148714,0,-0.454657435,0,1.916930914,0,0.413400888,0,0.4614833,0,0.3193421,0.3162364,-1.035759,-1.993856,-2.037961,-2.12606,-3.466817,-1.07782,-1.759332,-0.880032,-1.139546,-0.005816922,-0.8286265,-1.374486,-1.119535,-0.8214,-1.71843,-1.544764,-2.076017,2.177191,-11.01295,1.274881,4.598056,257.598,226.8588,0,0,290.8355,228.194,340.3858,218.4502,0,0,387.1171,214.8777,317.3023,272.1017,0,0
383,1,208,161,214,214,0.308536053,0,-0.943967104,0,0.68817398,0,0.279610991,0,0.025650918,0,-0.356197834,0,0.413568199,0,-0.021069646,0,-0.362898469,0,1.919522882,0,0.308536053,0,0.413568199,0,0.3375226,0.3260285,-1.06542,-1.97911,-2.09172,-2.145061,-3.572405,-1.12631,-1.818448,-0.8908793,-1.188762,0.05912578,-0.7271997,-1.456958,-1.159497,-0.7379493,-1.85521,-1.602699,-2.052631,2.132084,-11.43376,1.455653,4.453626,258.1199,226.8346,0,0,292.5538,229.0184,341.0031,218.9703,0,0,388.6683,214.2447,317.1609,273.269,0,0
384,1,210,162,211,211,0.390376568,0,-0.95041132,0,0.744131118,0,0.336350918,0,-0.016711235,0,-0.1834023,0,0.410429418,0,0.018594503,0,-0.3934654,0,1.89425528,0,0.390376568,0,0.410429418,0,0.2511142,0.2510086,-1.073797,-1.965931,-2.005739,-2.113579,-3.40066,-0.9865313,-1.797187,-0.9484013,-1.058136,-0.03182079,-0.9184998,-1.252131,-1.095216,-0.8531616,-1.59017,-1.481831,-2.080884,2.221305,-10.89899,1.92663,4.335004,259.1058,226.4375,0,0,293.1798,229.1719,341.8243,219.3478,0,0,388.1995,215.0551,318.1682,272.5491,0,0
385,1,209,161,215,215,0.431133509,0,-0.827328205,0,0.654589027,0,0.215377092,0,0.03984201,0,-0.135985851,0,0.298120141,0,0.042777658,0,-0.272331476,0,1.9808743,0,0.431133509,0,0.298120141,0,0.1643453,0.1763164,-1.12082,-2.169456,-2.078672,-2.140365,-3.395382,-1.007499,-1.771527,-0.9155838,-1.200631,0.1003766,-0.5634218,-1.395389,-1.11654,-0.7397189,-1.752836,-1.488474,-2.025827,2.10173,-10.7779,2.042177,4.176642,259.2885,226.2277,0,0,294.0317,228.5242,342.4136,219.4205,0,0,390.2845,214.9017,318.4448,273.7874,0,0
386,1,210,161,215,215,0.484353542,0,-0.813509464,0,0.616976559,0,0.217397928,0,0.039996028,0,-0.143694162,0,0.352085233,0,0.075122833,0,-0.242036104,0,1.929951549,0,0.484353542,0,0.352085233,0,0.1916578,0.1825621,-1.106783,-2.150329,-2.094919,-2.130468,-3.401889,-1.011548,-1.76236,-0.8991808,-1.183917,0.1107746,-0.5540023,-1.361557,-1.103391,-0.6915478,-1.748431,-1.483523,-1.948733,2.165102,-10.82667,1.935659,4.225563,259.9842,226.3668,0,0,294.2452,228.5057,343.6964,219.3898,0,0,391.1898,215.0216,319.7762,273.3875,0,0
387,1,210,161,215,215,0.434007168,0,-0.852379799,0,0.692544565,0,0.244129419,0,0.043322742,0,-0.256393909,0,0.31696105,0,0.043177247,0,-0.292878032,0,1.908980012,0,0.434007168,0,0.31696105,0,0.257002,0.2457417,-1.092431,-2.014143,-2.094305,-2.17531,-3.465151,-1.051437,-1.796706,-0.8751016,-1.225035,0.09212678,-0.5717367,-1.399955,-1.132153,-0.70767,-1.77812,-1.503959,-2.038496,2.169864,-10.92355,1.864693,4.2048,260.5171,226.5916,0,0,294.3689,229.5232,343.5501,219.4484,0,0,391.516,215.112,320.0104,274.1353,0,0
388,1,211,161,214,214,0.517159939,0,-0.878539801,0,0.64442949,0,0.321033239,0,0.041383207,0,-0.112216949,0,0.391779065,0,0.015162706,0,-0.327980638,0,1.922720075,0,0.517159939,0,0.391779065,0,0.2484652,0.2331125,-1.108814,-2.081493,-2.042436,-2.110397,-3.368851,-0.95721,-1.772319,-0.9289033,-1.105309,0.09297309,-0.7203713,-1.31075,-1.072782,-0.7496464,-1.733432,-1.535334,-2.003349,2.232969,-10.99251,2.258498,4.292652,260.3597,226.0426,0,0,295.0475,229.1648,343.5941,220.085,0,0,391.7316,215.5647,321.368,273.4566,0,0
389,1,211,162,214,214,0.436383009,0,-0.897882223,0,0.641022325,0,0.275145054,0,0.014811158,0,-0.133165121,0,0.407328367,0,0.038129568,0,-0.310197234,0,1.892693639,0,0.436383009,0,0.407328367,0,0.2658079,0.2278971,-1.108834,-2.099221,-2.030829,-2.145586,-3.330386,-0.9189392,-1.808036,-0.9299383,-1.067628,0.0818245,-0.7480644,-1.309515,-1.09379,-0.7641749,-1.685091,-1.504948,-2.035158,2.335807,-11.01975,2.123147,4.23112,260.9513,226.5354,0,0,296.4591,230.325,344.8387,219.7745,0,0,392.3112,215.7375,321.4723,273.8581,0,0
390,1,212,162,214,214,0.480869293,0,-0.930485249,0,0.645590395,0,0.335321903,0,0.045187891,0,-0.186720371,0,0.420970798,0,0.004390836,0,-0.330689073,0,1.865012407,0,0.480869293,0,0.420970798,0,0.3008353,0.2559687,-1.118414,-2.067306,-2.042312,-2.20569,-3.418008,-0.9446662,-1.786747,-0.8850605,-1.058255,0.09359739,-0.7804401,-1.320055,-1.120558,-0.7431504,-1.720907,-1.535116,-2.02648,2.376448,-10.80762,2.254728,4.380106,261.9769,227.4464,0,0,296.5334,230.6705,344.7604,220.5237,0,0,393.0101,215.9902,322.0946,274.5361,0,0
391,1,211,161,216,216,0.527258158,0,-0.89006424,0,0.555438563,0,0.256020784,0,0.080101788,0,-0.105541468,0,0.385778904,0,0.036688566,0,-0.294816136,0,1.940119863,0,0.527258158,0,0.385778904,0,0.2099399,0.1795155,-1.142033,-2.166475,-2.023235,-2.189444,-3.302332,-0.9050187,-1.780058,-0.8836554,-1.068263,0.1366627,-0.5964036,-1.373623,-1.095818,-0.6850951,-1.780933,-1.522368,-2.061718,2.270768,-11.03795,2.343072,4.320513,261.9685,227.1181,0,0,296.2363,229.8009,345.8579,220.5909,0,0,393.7662,216.0412,322.9283,275.1538,0,0
392,1,212,162,216,216,0.317099571,0,-0.916110277,0,0.624732301,0,0.208458185,0,0.01263535,0,-0.199233532,0,0.344910383,0,-0.024400592,0,-0.36327517,0,1.908815384,0,0.317099571,0,0.344910383,0,0.2541761,0.2168432,-1.166339,-2.035561,-2.118928,-2.225693,-3.413442,-0.9726894,-1.868734,-0.9054092,-1.105346,0.125498,-0.6858176,-1.442401,-1.137239,-0.7356555,-1.788467,-1.54295,-2.11629,2.254562,-11.17764,2.452494,4.263159,262.0291,227.3264,0,0,298.2612,231.1797,346.4601,220.61,0,0,394.105,216.1983,323.3428,275.3568,0,0
393,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,1,212,162,215,215,0.602642775,0,-0.843903065,0,0.614063218,0,0.358655572,0,0.029049873,0,0.01614213,0,0.35551548,0,0.022216439,0,-0.335713744,0,1.910171151,0,0.602642775,0,0.358655572,0,0.2238015,0.2000239,-1.133354,-2.146835,-1.964819,-2.146936,-3.192125,-0.813329,-1.755125,-0.9500262,-0.9816867,0.09408129,-0.7280544,-1.319535,-1.076614,-0.7529467,-1.743269,-1.547847,-2.055069,2.350051,-10.97731,2.358251,4.242033,262.2572,227.037,0,0,298.08,230.0878,345.8037,221.6975,0,0,394.0034,216.9913,323.7303,275.9853,0,0
395,1,212,162,217,217,0.371705294,0,-0.891535997,0,0.590030715,0,0.172801971,0,0.024395108,0,-0.08552146,0,0.371675014,0,0.017619133,0,-0.377743602,0,1.936818242,0,0.371705294,0,0.371675014,0,0.2620542,0.2426698,-1.164529,-2.133496,-2.067405,-2.222597,-3.269315,-0.9095778,-1.844927,-0.95546,-1.114823,0.133213,-0.5120507,-1.520724,-1.1538,-0.6850384,-1.89685,-1.626903,-2.262115,2.35045,-10.31931,1.781695,4.518766,263.1707,227.7623,0,0,298.1196,230.9838,346.6057,221.882,0,0,395.5137,216.8264,323.9545,276.6287,0,0
396,1,213,163,216,216,0.353968382,0,-0.912469149,0,0.637218744,0,0.199648619,0,0.026319861,0,-0.105460405,0,0.358545184,0,-0.019064784,0,-0.409534574,0,1.947673559,0,0.353968382,0,0.358545184,0,0.2799176,0.2690315,-1.183643,-2.061304,-2.100673,-2.223853,-3.360121,-0.9052973,-1.860628,-0.9511124,-1.111015,0.1310901,-0.5143649,-1.530388,-1.165263,-0.6715639,-1.890562,-1.614531,-2.247746,2.294865,-10.29083,1.973297,4.492486,263.2337,228.1105,0,0,298.4285,231.4576,347.5533,221.7494,0,0,395.2891,217.5956,324.5607,276.707,0,0
397,1,213,163,216,216,0.394187212,0,-0.894852161,0,0.670304328,0,0.28491652,0,-0.008699298,0,-0.099403143,0,0.368495226,0,-0.000917315,0,-0.399168849,0,1.907909632,0,0.394187212,0,0.368495226,0,0.284872,0.2692071,-1.150775,-2.026281,-2.075986,-2.206625,-3.32199,-0.8900067,-1.852616,-0.9388897,-1.085091,0.1185956,-0.5822576,-1.4793,-1.133448,-0.6921308,-1.838056,-1.573338,-2.166276,2.321827,-10.52994,1.898037,4.593496,263.3616,227.9509,0,0,298.4889,231.6223,347.1721,222.1346,0,0,395.4538,218.0307,324.743,276.7113,0,0
398,1,212,163,217,217,0.519911289,0,-0.881134987,0,0.545197546,0,0.225307941,0,0.060516715,0,-0.011765003,0,0.428357482,0,0.038351059,0,-0.340839744,0,1.955593467,0,0.519911289,0,0.428357482,0,0.2377919,0.2066833,-1.178806,-2.235353,-2.036012,-2.226327,-3.242879,-0.8690072,-1.789391,-0.9426126,-1.07199,0.1526889,-0.5044494,-1.493902,-1.098396,-0.6678753,-1.895866,-1.619559,-2.223997,2.288497,-10.06818,2.05079,4.410172,262.8427,227.7916,0,0,297.3057,230.3315,347.9699,221.9893,0,0,394.0911,217.5275,324.3575,277.4005,0,0
399,1,213,163,215,215,0.440324783,0,-0.902612686,0,0.710741222,0,0.349044204,0,-0.035814524,0,-0.066859961,0,0.350839496,0,-0.03211236,0,-0.424550176,0,1.914499521,0,0.440324783,0,0.350839496,0,0.2826441,0.2742789,-1.168799,-1.976232,-2.082762,-2.182182,-3.326273,-0.8487287,-1.853417,-0.974387,-1.047031,0.08103926,-0.6961384,-1.403371,-1.141322,-0.7646666,-1.754189,-1.553585,-2.163641,2.23607,-10.19411,1.998713,4.338773,263.2208,227.64,0,0,297.6981,231.3673,347.5857,221.9958,0,0,393.7917,217.8794,324.9371,277.0285,0,0
400,1,214,164,215,215,0.408273935,0,-0.902164221,0,0.77261278,0,0.370534658,0,-0.034154296,0,-0.099574804,0,0.279051661,0,-0.109240532,0,-0.461563945,0,1.911782146,0,0.408273935,0,0.370534658,0,0.309487,0.3013841,-1.169146,-1.896633,-2.164627,-2.21556,-3.400268,-0.8747646,-1.897436,-0.95649,-1.086107,0.09013717,-0.6615956,-1.435307,-1.16988,-0.759943,-1.782503,-1.559,-2.102225,2.20288,-10.10926,2.026184,4.282096,263.2012,227.7465,0,0,298.4048,231.7639,348.1147,222.9722,0,0,393.7451,217.9448,325.0598,277.2732,0,0
401,1,213,164,215,215,0.48353529,0,-0.866999865,0,0.65503864,0,0.340780497,0,0.01156503,0,-0.083936214,0,0.352282107,0,-0.030589223,0,-0.38065064,0,1.913511515,0,0.48353529,0,0.352282107,0,0.307229,0.3008489,-1.164459,-1.998602,-2.112047,-2.199511,-3.375745,-0.8938289,-1.843664,-0.9508112,-1.085056,0.0887143,-0.6268011,-1.440771,-1.179301,-0.7079016,-1.849992,-1.609302,-2.117551,2.264576,-10.15771,2.37535,4.242212,263.0917,227.5953,0,0,298.6127,231.6222,348.1411,222.9348,0,0,393.6671,217.8374,325.3213,277.9504,0,0
402,1,213,163,216,216,0.594115257,0,-0.855269432,0,0.760024607,0,0.469722271,0,0.031886935,0,-0.027323961,0,0.305105269,0,-0.08969295,0,-0.42900455,0,1.894498229,0,0.594115257,0,0.469722271,0,0.289231,0.2946113,-1.19515,-2.030451,-2.100376,-2.251173,-3.323924,-0.8374863,-1.798229,-0.9378073,-1.050091,0.1201109,-0.5475687,-1.433697,-1.160245,-0.6693878,-1.866717,-1.579237,-2.063718,2.24692,-10.05914,2.512105,4.204256,263.1392,227.468,0,0,298.9739,231.7565,348.3493,223.1814,0,0,394.8075,218.8279,325.4217,278.0927,0,0
403,1,213,164,216,216,0.592710733,0,-0.789299011,0,0.829252124,0,0.462507963,0,0.017495275,0,-0.001214862,0,0.271067202,0,-0.054619312,0,-0.403885245,0,1.900409937,0,0.592710733,0,0.462507963,0,0.2933623,0.3096132,-1.186093,-1.964724,-2.085226,-2.218119,-3.312094,-0.8382221,-1.821265,-0.9512153,-1.065604,0.09338328,-0.5530623,-1.423735,-1.203079,-0.6958392,-1.845801,-1.578997,-2.127224,2.170842,-10.0144,2.471637,4.196427,263.259,227.6617,0,0,299.1882,232.0913,348.8163,223.8855,0,0,394.6219,219.3559,325.7166,278.634,0,0
404,1,214,164,217,217,0.442037106,0,-0.833023787,0,0.772628576,0,0.335542202,0,0.005982697,0,-0.051024199,0,0.289075792,0,-0.107610583,0,-0.467897773,0,1.940816045,0,0.442037106,0,0.335542202,0,0.2956952,0.3135579,-1.20795,-1.971452,-2.185025,-2.262458,-3.386174,-0.9026821,-1.872057,-0.9702196,-1.085693,0.1345847,-0.4809022,-1.491449,-1.236251,-0.6856011,-1.929716,-1.61972,-2.165234,2.213471,-9.611161,2.565931,4.22118,263.937,227.9844,0,0,300.1939,232.6464,348.9694,224.1348,0,0,396.2109,219.3134,326.1956,278.529,0,0
405,1,213,164,218,218,0.594203472,0,-0.876970053,0,0.597705066,0,0.234870911,0,0.092093647,0,0.009353995,0,0.377266347,0,-0.01619041,0,-0.392951846,0,1.955214858,0,0.594203472,0,0.377266347,0,0.258605,0.2744856,-1.222042,-2.213517,-2.098851,-2.209403,-3.264484,-0.8748277,-1.767327,-0.9612516,-1.032709,0.2164419,-0.1785436,-1.561061,-1.126096,-0.5439119,-2.014407,-1.609676,-2.207977,2.335509,-9.434998,2.376205,4.213164,264.2872,228.4009,0,0,299.4471,233.0721,348.5208,224.6151,0,0,397.914,219.9462,326.7411,278.9103,0,0
406,1,214,164,217,217,0.600594282,0,-0.914048433,0,0.56293653,0,0.204659224,0,0.08767128,0,0.043517113,0,0.44321686,0,-0.031992078,0,-0.396165013,0,1.941809297,0,0.600594282,0,0.44321686,0,0.2721417,0.2891763,-1.221091,-2.321654,-2.112719,-2.203703,-3.216766,-0.8852323,-1.776314,-0.985569,-0.9854285,0.2467468,-0.2615887,-1.416921,-1.105348,-0.5981386,-1.969798,-1.582901,-2.113748,2.381348,-9.379582,2.0884,4.531176,264.4682,227.9028,0,0,300.6875,232.5849,350.1201,224.6118,0,0,396.9302,220.426,327.3826,279.3217,0,0
407,1,214,164,220,220,0.77097249,0,-0.883059025,0,0.403613284,0,0.176651239,0,0.172262073,0,0.015625,0,0.399216115,0,-0.116880417,0,-0.377153993,0,1.926699519,0,0.77097249,0,0.399216115,0,0.2203366,0.2428211,-1.325906,-2.3135,-2.12465,-2.183049,-3.305486,-0.8886861,-1.749519,-0.9450157,-0.9429549,0.4219365,-0.2057694,-1.456,-1.093617,-0.4319725,-2.090395,-1.576901,-2.11297,2.204819,-9.162209,1.913079,4.631824,264.222,227.6931,0,0,301.2657,233.5338,351.2488,224.8131,0,0,398.3806,220.6623,328.895,279.7897,0,0
408,1,213,163,223,223,0.773814917,0,-0.732134104,0,0.24595882,0,0.099874496,0,0.198782265,0,0.155642629,0,0.467739344,0,0.006650686,0,-0.220069289,0,1.887965798,0,0.773814917,0,0.467739344,0,0.1868785,0.1910336,-1.346505,-2.451366,-2.084528,-2.176488,-3.225752,-0.8502161,-1.737129,-0.8459056,-1.001595,0.5114369,-0.001008283,-1.561195,-1.00329,-0.2353699,-2.220039,-1.648371,-2.06977,2.158944,-10.68572,2.027459,5.264489,264.7026,227.3025,0,0,302.0334,233.8887,352.2816,224.7677,0,0,401.2734,221.0537,329.8384,280.1931,0,0
409,1,215,164,221,221,0.582072973,0,-0.875279903,0,0.469063729,0,0.211432219,0,0.078369558,0,0.017813921,0,0.441722572,0,-0.03915441,0,-0.348225951,0,1.93146503,0,0.582072973,0,0.441722572,0,0.3308607,0.3350043,-1.252141,-2.176577,-2.137966,-2.179984,-3.266857,-0.9266478,-1.834532,-0.9286647,-0.9818514,0.4396055,-0.2156856,-1.477059,-1.019047,-0.4381665,-2.030349,-1.542172,-2.090526,2.081309,-10.80428,2.497386,5.088081,265.8578,228.1322,0,0,303.7767,234.0827,352.9025,225.6068,0,0,401.1165,221.0581,330.9347,280.9164,0,0
410,1,216,165,219,219,0.643651009,0,-1.005982637,0,0.561830111,0,0.185791254,0,0.062414706,0,0.081085682,0,0.405170619,0,-0.152283788,0,-0.490948081,0,1.989159226,0,0.643651009,0,0.405170619,0,0.3080106,0.3403319,-1.27404,-2.144622,-2.162612,-2.262368,-3.247779,-0.8980601,-1.807848,-0.9421106,-0.9458537,0.3400696,-0.412075,-1.395534,-0.9870021,-0.5965288,-1.858454,-1.446955,-2.03977,1.996609,-10.60556,2.512111,4.979184,266.9295,228.8475,0,0,303.9501,234.0362,352.8588,225.6942,0,0,400.6387,221.6295,331.3411,281.1598,0,0
411,1,216,164,219,219,0.740700483,0,-0.921201944,0,0.444991943,0,0.278434277,0,0.126749456,0,0.128235459,0,0.359839082,0,-0.13444376,0,-0.421591401,0,1.993264318,0,0.740700483,0,0.359839082,0,0.222599,0.273048,-1.33317,-2.233785,-2.145565,-2.218894,-3.210295,-0.8653883,-1.731529,-0.9890115,-0.9297671,0.3451879,-0.2270615,-1.338647,-0.9902872,-0.5490264,-1.876475,-1.449973,-1.933643,1.95697,-10.85785,2.605486,5.028595,266.742,228.2581,0,0,303.9806,232.5963,352.8797,225.1658,0,0,400.1837,221.6787,330.6186,281.3312,0,0
412,1,216,165,219,219,0.663132906,0,-0.937528133,0,0.646098569,0,0.277231216,0,0.056802332,0,0.110901594,0,0.309932232,0,-0.16295743,0,-0.499955297,0,1.976350427,0,0.663132906,0,0.309932232,0,0.2967565,0.3359854,-1.271337,-2.041074,-2.106445,-2.194388,-3.202845,-0.8827161,-1.775399,-0.976638,-0.9925773,0.3036131,-0.283463,-1.376994,-1.042375,-0.6164508,-1.832566,-1.450002,-2.067975,1.920666,-10.72571,3.100528,4.718506,266.5936,229.0086,0,0,303.2096,233.4303,353.8286,226.1633,0,0,399.5733,221.8377,330.8382,281.5847,0,0
413,1,215,165,221,221,0.657586575,0,-0.734223127,0,0.54518117,0,0.238938808,0,0.0586766,0,0.158548713,0,0.344610929,0,-0.097610235,0,-0.369223952,0,1.899693131,0,0.657586575,0,0.344610929,0,0.2675539,0.3042317,-1.304424,-2.055556,-2.063897,-2.129474,-3.198953,-0.8579307,-1.7957,-0.9849734,-0.9869591,0.4583303,-0.1482978,-1.531008,-1.100917,-0.4574312,-2.113075,-1.640738,-2.23568,1.972491,-10.7534,3.034949,4.857813,266.2258,228.9107,0,0,302.9481,234.1694,353.8477,226.4563,0,0,400.2427,222.098,330.6501,282.7312,0,0
414,1,217,166,218,218,0.69012332,0,-0.902228355,0,0.524077833,0,0.20477891,0,0.0764727,0,0.216085434,0,0.276509821,0,-0.118454933,0,-0.436137319,0,2.023265362,0,0.69012332,0,0.276509821,0,0.1420532,0.2177358,-1.359469,-2.143951,-2.123688,-2.260762,-3.118102,-0.8070504,-1.787183,-1.000572,-0.9416522,0.24994,-0.3817909,-1.281818,-0.9284981,-0.6700595,-1.758898,-1.372734,-1.930427,1.917886,-10.8043,3.743663,4.883829,267.1431,228.6594,0,0,304.7701,234.5553,355.1424,226.4495,0,0,399.5427,222.0263,330.8829,281.8815,0,0
415,1,216,165,220,220,0.550385475,0,-0.800320387,0,0.53456711,0,0.194280148,0,0.044865012,0,0.106546879,0,0.323211074,0,-0.13569057,0,-0.427154183,0,1.974623084,0,0.550385475,0,0.323211074,0,0.2541959,0.3287733,-1.350986,-2.094639,-2.136208,-2.200871,-3.227576,-0.9034906,-1.841938,-1.019854,-0.9548165,0.424912,-0.1920765,-1.449616,-1.077665,-0.515416,-2.042526,-1.574535,-2.177284,1.94319,-11.08451,3.529387,4.632705,266.7172,229.062,0,0,305.0782,233.9691,354.3557,226.425,0,0,400.7296,222.2512,331.6798,282.081,0,0
416,1,217,164,220,220,0.585163832,0,-0.808280468,0,0.557052583,0,0.345581889,0,0.065241754,0,0.07178998,0,0.280413508,0,-0.211602569,0,-0.491570115,0,1.924219012,0,0.585163832,0,0.345581889,0,0.1651022,0.2674878,-1.356326,-2.051693,-2.139431,-2.19371,-3.206267,-0.8821856,-1.819813,-0.9949503,-0.9324167,0.4092334,-0.1689344,-1.378235,-1.018669,-0.4858028,-1.963294,-1.477094,-2.0427,1.935011,-11.30642,3.973528,4.711716,267.8809,227.3866,0,0,306.3582,233.6726,355.3408,225.6564,0,0,401.8166,221.8205,332.3711,282.2203,0,0
417,1,218,165,220,220,0.527778864,0,-0.812437534,0,0.661363944,0,0.329446435,0,0.064164817,0,0.04129374,0,0.214631975,0,-0.21252501,0,-0.476178288,0,1.964109659,0,0.527778864,0,0.329446435,0,0.233419,0.3238501,-1.368859,-1.984143,-2.190191,-2.215331,-3.321868,-0.912279,-1.853572,-0.9838634,-0.9347964,0.3931068,-0.251274,-1.400942,-1.042641,-0.5149384,-1.922523,-1.430914,-1.992366,1.854477,-10.69217,3.83934,4.674771,269.4384,227.9644,0,0,307.0831,233.4514,355.7824,226.2404,0,0,403.1401,221.6758,332.8957,282.2292,0,0
418,1,218,164,221,221,0.464666843,0,-0.751091719,0,0.686986402,0,0.356053829,0,0.053361654,0,-0.011615515,0,0.216988742,0,-0.207239747,0,-0.474032521,0,1.954368234,0,0.464666843,0,0.356053829,0,0.2645973,0.3551383,-1.380248,-1.914168,-2.122041,-2.164898,-3.364475,-0.9263174,-1.876805,-1.009759,-0.9310752,0.4432239,-0.2110596,-1.528598,-1.078959,-0.4760564,-2.058117,-1.570137,-2.210125,1.826478,-11.3578,3.404389,4.529213,269.7359,227.8988,0,0,307.1799,233.5646,357.8963,226.4646,0,0,404.0104,222.2289,333.9705,282.3193,0,0
419,1,218,164,224,224,0.594645977,0,-0.621038437,0,0.429376258,0,0.202134371,0,0.10884881,0,0.163075089,0,0.248161018,0,-0.014924884,0,-0.261218667,0,1.955102563,0,0.594645977,0,0.248161018,0,0.1424369,0.2175661,-1.403749,-2.208373,-2.0603,-2.124522,-3.352052,-0.9214201,-1.776086,-0.9405707,-1.018373,0.4019634,0.00088429,-1.676339,-1.068928,-0.2889993,-2.256952,-1.698878,-2.093609,1.860057,-11.0856,3.74054,4.238178,270.7467,227.8274,0,0,307.8186,233.2995,359.8189,226.5397,0,0,406.9089,222.8261,334.5308,282.4052,0,0
420,1,220,165,220,220,0.466853142,0,-0.836090803,0,0.322720841,0,0.130699635,0,0.199537158,0,0.001392126,0,0.469974577,0,-0.100837946,0,-0.314047694,0,2.031026602,0,0.466853142,0,0.469974577,0,0.1598451,0.1641205,-1.390566,-2.193741,-2.224752,-2.329931,-3.563715,-1.009066,-1.82109,-0.820981,-0.8933687,0.4024879,-0.43076,-1.623909,-0.9836745,-0.4516255,-2.257068,-1.687135,-2.132886,1.823129,-10.70207,3.718427,4.306216,272.4918,228.0131,0,0,308.4423,233.4423,359.1715,226.6267,0,0,405.6588,222.3774,336.2638,282.7651,0,0
421,1,219,163,224,224,0.868113995,0,-0.362972021,0,-0.306858748,0,0.034345627,0,0.472323895,0,-0.116861105,0,0.397503078,0,0.194163799,0,0.24216342,0,2.00962615,0,0.868113995,0,0.472323895,0,-0.0523054,0.0548768,-1.547719,-2.402678,-2.084521,-2.244083,-3.838003,-1.124638,-1.559399,-0.6025733,-1.084914,0.3823934,-0.1444482,-1.903248,-0.8273868,-0.01380968,-2.760839,-1.998178,-1.967997,1.542486,-10.75323,4.453846,4.377609,272.2203,225.9869,0,0,309.3793,233.594,362.2057,226.1847,0,0,407.6216,222.9856,336.9425,283.1913,0,0
422,1,222,164,221,221,1.375924826,0,-0.614394188,0,-0.4135423,0,0.125240326,0,0.725227166,0,-0.261696577,0,0.406607866,0,0.078944206,0,0.224660873,0,2.068267584,0,1.375924826,0,0.725227166,0,0.004620612,0.05097586,-1.602249,-2.517832,-2.230844,-2.514742,-3.997228,-1.187378,-1.373096,-0.3099843,-1.088578,0.2974729,-0.5185571,-1.638631,-0.7458648,-0.07497428,-2.582556,-1.779702,-1.489882,1.741002,-10.70591,4.883841,3.982201,273.9563,226.9556,0,0,310.3171,232.2556,361.7059,226.1729,0,0,407.2862,222.5236,337.7769,282.7837,0,0
423,1,222,164,222,222,1.437845707,0,-0.46154356,0,-0.724175781,0,-0.045388699,0,0.750660875,0,-0.374845266,0,0.275792778,0,0.124652267,0,0.436361074,0,2.049854279,0,1.437845707,0,0.750660875,0,-0.06955708,0.02047063,-1.689471,-2.535594,-2.220563,-2.498096,-4.075036,-1.188962,-1.315617,-0.1990823,-1.064588,0.3420772,-0.558632,-1.704107,-0.6086048,0.07119212,-2.772721,-1.85814,-1.534336,1.598445,-11.25568,4.974319,3.988431,274.8808,226.5629,0,0,311.7451,233.1519,363.5453,226.4858,0,0,409.4986,222.6338,338.637,281.9659,0,0
424,1,222,163,222,222,1.985358,0,-0.220960617,0,-0.897467464,0,0.057429314,0,0.863624513,0,-0.183890343,0,0.304333329,0,0.301872253,0,0.733504713,0,1.857163191,0,1.985358,0,0.863624513,0,-0.1944087,-0.07773459,-1.674798,-2.673864,-2.102952,-2.400315,-3.902488,-1.170736,-1.010164,-0.005312913,-1.153893,0.3373822,-0.4231714,-1.599395,-0.4939448,0.3102016,-2.758875,-1.738995,-1.133433,1.531795,-11.13559,5.142772,3.632365,275.127,225.1233,0,0,311.6178,232.2978,365.0323,227.0851,0,0,408.9564,222.5312,339.5153,282.6512,0,0
425,1,223,163,223,223,2.275343776,0,0.042920828,0,-1.135435432,0,-0.029802084,0,0.963093966,0,-0.066375256,0,0.205040991,0,0.458276868,0,1.05278939,0,1.690583944,0,2.275343776,0,0.963093966,0,-0.3888793,-0.2225645,-1.681114,-2.814691,-2.018788,-2.336396,-3.796101,-1.168248,-0.8022091,0.1752127,-1.313299,0.3195227,-0.3554536,-1.609065,-0.3443443,0.4793585,-2.819998,-1.704727,-0.923961,1.455717,-11.36313,5.869464,3.346865,275.8997,224.3994,0,0,313.179,232.8046,365.8722,227.4266,0,0,410.8383,223.3434,340.5072,282.5825,0,0
