#Study : inntec breve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Date : 20180219 13:16:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Version : 6.3.6059.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#TestRunDate : 20170428 15:39:01.919 (-05:00),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"# Applied FACET Baseline: Joy=(0.1246796), Anger=(-1.374986), Surprise=(-1.891402), Fear=(-0.9590294), Contempt=(0.4933435), Disgust=(-0.5681291), Sadness=(-0.6981605), Neutral=(0.9820855), Positive=(0.1246796), Negative=(0.4933435), Confusion=(-1.234406), Frustration=(-0.6914423)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
StudyName,ExportDate,Name,Age,Gender,StimulusName,SlideType,EventSource,Timestamp,MediaTime,PostMarker,Annotation,FrameNo,FrameTime,NoOfFaces,FaceRect X,FaceRect Y,FaceRect Width,FaceRect Height,Joy Evidence,Joy Intensity,Anger Evidence,Anger Intensity,Surprise Evidence,Surprise Intensity,Fear Evidence,Fear Intensity,Contempt Evidence,Contempt Intensity,Disgust Evidence,Disgust Intensity,Sadness Evidence,Sadness Intensity,Confusion Evidence,Confusion Intensity,Frustration Evidence,Frustration Intensity,Neutral Evidence,Neutral Intensity,Positive Evidence,Positive Intensity,Negative Evidence,Negative Intensity,AU1 Evidence,AU2 Evidence,AU4 Evidence,AU5 Evidence,AU6 Evidence,AU7 Evidence,AU9 Evidence,AU10 Evidence,AU12 Evidence,AU14 Evidence,AU15 Evidence,AU17 Evidence,AU18 Evidence,AU20 Evidence,AU23 Evidence,AU24 Evidence,AU25 Evidence,AU26 Evidence,AU28 Evidence,AU43 Evidence,Yaw Degrees,Pitch Degrees,Roll Degrees,LEFT_EYE_LATERAL X,LEFT_EYE_LATERAL Y,LEFT_EYE_PUPIL X,LEFT_EYE_PUPIL Y,LEFT_EYE_MEDIAL X,LEFT_EYE_MEDIAL Y,RIGHT_EYE_MEDIAL X,RIGHT_EYE_MEDIAL Y,RIGHT_EYE_PUPIL X,RIGHT_EYE_PUPIL Y,RIGHT_EYE_LATERAL X,RIGHT_EYE_LATERAL Y,NOSE_TIP X,NOSE_TIP Y,7 X,7 Y,LiveMarker,KeyStroke,MarkerText,SceneType,SceneOutput,SceneParent
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,6694,444,,,4,725,1,159,272,172,172,0.351706885,0,0.06646204,0,-0.510561228,0,-0.488489807,0,-0.161858469,0,-0.239588201,0,-0.321662307,0,-0.484946609,0,-0.170747221,0,0.73861146,0,0.351706885,0,0.06646204,0,-1.119156,-1.055128,-1.211982,-1.321155,-0.4883163,-0.5888039,-1.519074,0.384503,-0.3153213,0.02936094,-0.01565237,0.167285,-0.5169557,-0.1333803,-0.246275,0.06703194,-0.5834994,-0.2013642,-0.6417251,-1.812577,7.878456,9.993873,-1.832198,197.4862,319.9641,0,0,231.2103,322.9841,271.3076,323.2306,0,0,302.9965,320.713,250.0932,362.5781,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,6752,710,,,5,759,1,158,272,173,173,0.088312767,0,0.289957404,0,-0.062657714,0,-0.147017181,0,-0.177929431,0,-0.180399239,0,-0.386897326,0,-0.414918423,0,-0.208482683,0,0.716806889,0,0.088312767,0,0.289957404,0,-1.087768,-0.9687166,-1.200564,-0.9281362,-0.4843337,-0.629988,-1.496811,0.492719,-0.3524835,0.003661769,-0.05933631,0.1576315,-0.3985741,-0.1597194,-0.3109818,-0.02090978,-0.5987485,-0.296408,-0.6977025,-1.926135,7.450187,11.03161,-1.28174,197.7961,319.7969,0,0,232.0706,322.6805,272.1014,323.1545,0,0,304.0788,321.284,250.2223,363.4979,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,6807,767,,,6,792,1,159,271,174,174,0.207608603,0,0.233532667,0,-0.071281672,0,-0.060685933,0,-0.197622538,0,-0.224700511,0,-0.386969924,0,-0.436401725,0,-0.248216689,0,0.673775434,0,0.207608603,0,0.233532667,0,-1.1026,-0.9719582,-1.206273,-0.9472082,-0.4788579,-0.6635271,-1.456668,0.4637474,-0.2897135,0.008755463,-0.04070084,0.1526698,-0.513777,-0.1293944,-0.2552859,-0.02138296,-0.6139855,-0.3018789,-0.7627122,-1.917939,8.04298,10.42795,-0.9221401,198.2248,320.2239,0,0,232.3248,322.7273,273.1699,323.2836,0,0,305.2815,321.4337,251.6696,362.7054,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,6861,822,,,7,825,1,160,272,172,172,0.173201226,0,0.245065212,0,-0.113165855,0,-0.027992666,0,-0.175993025,0,-0.332762539,0,-0.474968195,0,-0.574770808,0,-0.253337383,0,0.703768432,0,0.173201226,0,0.245065212,0,-1.092915,-0.9464605,-1.232473,-0.8626518,-0.6087863,-0.7485973,-1.634525,0.4319341,-0.3713373,-9.64E-05,-0.08062448,0.08237147,-0.6000916,-0.09358677,-0.4150442,-0.06930103,-0.6194165,-0.2780581,-0.823638,-1.960336,8.079878,9.851277,-0.8701103,199.2771,320.1003,0,0,233.0418,322.5728,273.6016,323.362,0,0,304.6701,320.8257,252.4542,363.5151,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7118,876,,,8,1149,1,173,271,167,167,0.163204484,0,0.251096964,0,0.20250988,0,0.623609364,0,-0.022245169,0,-0.584218442,0,-0.404957533,0,-0.660683393,0,-0.191580772,0,0.748212099,0,0.163204484,0,0.623609364,0,-0.76104,-0.6059086,-1.125777,-0.6882513,-0.6078979,-0.6824042,-1.823423,0.3531522,-0.3508832,0.07350319,-0.1593698,-0.02485055,-0.9163827,-0.005452207,-0.410757,-0.1048737,-0.627533,-0.3343357,-1.104417,-1.333469,11.82688,7.269011,-1.601592,209.6832,317.6308,0,0,243.837,320.3885,283.345,321.3775,0,0,312.5475,319.4621,264.7983,359.3537,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7171,1134,,,9,1182,1,173,272,167,167,0.33555647,0,-0.252063394,0,0.01391983,0,0.281199992,0,0.076231867,0,-0.182809353,0,-0.262960553,0,-0.950562477,0,-0.5470348,0,0.867780745,0,0.33555647,0,0.281199992,0,-0.659373,-0.5838816,-1.250406,-1.101629,-0.6111053,-0.7148855,-1.818851,0.4894129,-0.2604528,0.07699322,-0.05685946,0.07314941,-0.8886389,-0.08001751,-0.435727,-0.169156,-0.5685458,-0.3460149,-1.12565,-1.184938,10.95937,7.63518,-2.078755,208.1757,319.3418,0,0,243.9287,320.8799,282.8351,322.3217,0,0,311.7054,320.0869,264.2936,359.5331,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7228,1187,,,10,1216,1,172,271,169,169,0.261599563,0,-0.471864581,0,-0.337910414,0,-0.224131882,0,0.102239758,0,-0.119922161,0,-0.098963082,0,-0.640402079,0,-0.377283156,0,0.946463168,0,0.261599563,0,0.102239758,0,-0.609011,-0.5892161,-1.148554,-1.824937,-0.5523336,-0.6759673,-1.538157,0.4770542,-0.2081763,0.04557752,0.002167984,0.174241,-0.7297633,-0.09876295,-0.2694788,-0.07181728,-0.519829,-0.2796613,-1.074365,-0.5342072,9.883906,7.470247,-1.993396,207.1759,320.6199,0,0,244.7695,318.1783,282.2512,322.9495,0,0,312.6697,320.8099,265.7523,358.7546,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7283,1244,,,11,1249,1,174,272,165,165,0.401887499,0,-0.33371222,0,-0.655755043,0,-0.203195274,0,0.14031443,0,-0.32153666,0,-0.0427683,0,-0.402813673,0,-0.025061309,0,0.837027073,0,0.401887499,0,0.14031443,0,-0.6223558,-0.5605731,-1.05301,-1.926107,-0.5047588,-0.6524481,-1.50969,0.3591242,-0.1192601,0.2335635,0.007466729,0.1307255,-0.9135321,0.05674538,-0.2136212,0.01674109,-0.5607104,-0.1840848,-0.8898424,-0.4075297,10.3601,6.958241,-2.0897,208.7575,320.5728,0,0,245.4181,318.5758,282.6303,322.5322,0,0,311.2809,320.3027,264.7295,358.7667,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7337,1298,,,12,1282,1,172,272,168,168,0.328416996,0,-0.403671741,0,-0.402853727,0,-0.182314575,0,0.113883883,0,-0.011218131,0,-0.039261222,0,-0.559916973,0,-0.322583258,0,0.804135501,0,0.328416996,0,0.113883883,0,-0.6109016,-0.6038303,-1.102911,-1.837361,-0.4328991,-0.6061218,-1.412166,0.4890869,-0.1660053,0.1084098,0.04908931,0.2462243,-0.7526989,-0.1101664,-0.1858165,-0.03025514,-0.4676896,-0.2019976,-1.064757,-0.5010684,10.11829,7.333067,-2.151616,207.0735,320.339,0,0,244.8415,319.4588,282.8544,322.3384,0,0,311.6248,319.7468,264.4532,359.425,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7577,1352,,,13,1608,1,171,272,168,168,0.235434137,0,-0.223555923,0,-0.081586599,0,0.057072759,0,0.029666215,0,-0.19973886,0,-0.14283067,0,-0.74175024,0,-0.380629838,0,0.875865817,0,0.235434137,0,0.057072759,0,-0.7118312,-0.7055981,-1.16297,-1.319504,-0.5142792,-0.6361688,-1.575987,0.5381473,-0.282684,0.1067105,-0.001626629,0.1560179,-0.7414392,-0.07076751,-0.3605998,-0.09967452,-0.4883103,-0.2497011,-1.06245,-1.228658,10.27278,8.938734,-1.885579,205.9188,319.2547,0,0,241.8653,321.3713,281.0875,322.1742,0,0,309.9295,318.9067,262.5939,359.1416,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7630,1592,,,14,1641,1,170,272,169,169,0.165351383,0,-0.159981132,0,-0.151044846,0,0.0189659,0,0.029039651,0,-0.213065207,0,-0.168143213,0,-0.645500541,0,-0.356141388,0,0.851633906,0,0.165351383,0,0.029039651,0,-0.7453198,-0.7393416,-1.124811,-1.244973,-0.5777384,-0.5691805,-1.575058,0.4645198,-0.3157583,0.05269352,-0.04813812,0.1727147,-0.6469494,-0.08195534,-0.3768854,-0.08413532,-0.496164,-0.217661,-1.009257,-1.234245,10.40786,8.703805,-1.7117,205.2795,319.4727,0,0,241.6384,321.6704,280.6159,322.3525,0,0,309.5846,319.6813,261.6622,359.8785,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7688,1646,,,15,1675,1,169,272,170,170,0.222553603,0,-0.311832666,0,-0.183795691,0,-0.0711748,0,0.027474374,0,-0.414486408,0,-0.26984489,0,-0.770346642,0,-0.422839344,0,0.977241516,0,0.222553603,0,0.027474374,0,-0.7915087,-0.795965,-1.16689,-1.273381,-0.6055492,-0.5828713,-1.706532,0.3822412,-0.3120399,0.05951069,-0.04016926,0.156947,-0.5692345,-0.09450978,-0.3561937,-0.06746306,-0.5543882,-0.2821375,-1.059003,-1.465353,10.39372,9.020658,-1.743859,204.8832,319.3484,0,0,241.3831,321.7848,280.6276,322.4777,0,0,309.7911,319.7758,262.6232,360.1725,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7741,1703,,,16,1708,1,170,272,168,168,0.156866007,0,-0.17481482,0,-0.317711353,0,-0.054596961,0,0.038105696,0,-0.32572186,0,-0.273433924,0,-0.663196683,0,-0.259929776,0,0.952719629,0,0.156866007,0,0.038105696,0,-0.8125675,-0.764474,-1.152211,-1.32,-0.6407648,-0.6618936,-1.679726,0.3919953,-0.3551091,0.05647857,-0.129187,0.06773953,-0.8352258,-0.05639271,-0.4168171,-0.1042332,-0.5421895,-0.2241789,-0.9862259,-1.397108,10.91869,8.346241,-1.703242,205.5005,319.5504,0,0,241.0214,321.9848,280.3203,322.6836,0,0,309.5925,319.9742,261.4785,359.425,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,7796,1757,,,17,1741,1,169,272,169,169,0.184879743,0,-0.252965093,0,-0.380753279,0,-0.142910182,0,0.059618324,0,-0.442563593,0,-0.275392354,0,-0.701525092,0,-0.30559212,0,0.976932943,0,0.184879743,0,0.059618324,0,-0.8762247,-0.8482243,-1.178553,-1.389679,-0.6829953,-0.6884997,-1.721622,0.3300501,-0.3625045,0.03723829,-0.1062297,0.09184489,-0.7916347,-0.1098774,-0.4018989,-0.05955167,-0.5783072,-0.2484851,-1.008929,-1.416434,10.26736,9.161752,-1.728306,205.4361,319.2262,0,0,240.5528,322.438,280.2274,322.0717,0,0,309.4705,320.1437,261.3656,359.9957,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8035,1811,,,18,2066,1,164,270,171,171,0.340903781,0,-0.008089304,0,0.023534656,0,0.136959136,0,-0.121756464,0,-0.275950253,0,-0.225460887,0,-0.660968184,0,-0.436835587,0,0.824118972,0,0.340903781,0,0.136959136,0,-0.9519634,-0.9242913,-1.143579,-0.8848745,-0.5940111,-0.7314283,-1.631995,0.4700518,-0.2842717,-0.0223049,0.02299757,0.1038296,-0.5900307,0.05379461,-0.4349619,-0.1585855,-0.4917206,-0.2155917,-0.781767,-1.769411,10.79308,10.55933,-2.645261,200.5346,318.662,0,0,235.2196,321.1839,275.8021,321.5884,0,0,305.9672,318.2954,255.7381,359.1451,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8091,2050,,,19,2099,1,164,270,170,170,0.317602925,0,-0.048205495,0,-0.248499393,0,-0.055347264,0,-0.05135265,0,-0.465413034,0,-0.353604555,0,-0.763726592,0,-0.414151609,0,0.978359878,0,0.317602925,0,-0.048205495,0,-1.105244,-1.048785,-1.187047,-1.021229,-0.7656601,-0.8033684,-1.75498,0.3398906,-0.3846398,-0.03278391,-0.06153936,0.1221743,-0.6700999,0.04486797,-0.4034424,-0.08787547,-0.6063437,-0.2628885,-0.7083361,-1.876892,10.82349,10.1524,-2.671274,199.9384,318.4183,0,0,235.1962,319.5247,275.1409,321.1489,0,0,304.8268,317.6133,255.7978,358.0491,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8146,2107,,,20,2132,1,163,270,170,170,0.204953603,0,0.153559446,0,-0.249534369,0,-0.059617579,0,-0.084015638,0,-0.375018299,0,-0.306706071,0,-0.580982804,0,-0.245046914,0,0.832498193,0,0.204953603,0,0.153559446,0,-1.074532,-1.004009,-1.17374,-0.9695273,-0.7201353,-0.7703869,-1.635487,0.3719752,-0.3796524,0.01942925,-0.04341756,0.1485921,-0.604834,0.04257106,-0.3773669,-0.03424982,-0.6270576,-0.2351624,-0.6148479,-1.845139,11.04051,10.3547,-2.874702,200.7086,318.0695,0,0,234.1042,318.9876,274.3531,320.9569,0,0,304.9808,317.5508,253.2813,358.8455,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8204,2162,,,21,2166,1,162,269,169,169,0.26063212,0,0.112538576,0,-0.221558332,0,-0.060163319,0,-0.069926083,0,-0.462524593,0,-0.257812738,0,-0.598624229,0,-0.268849611,0,0.851449549,0,0.26063212,0,0.112538576,0,-1.051812,-0.995842,-1.189506,-0.9793907,-0.7314226,-0.774449,-1.7252,0.317588,-0.372802,0.03319256,-0.04041193,0.1384084,-0.5984029,-0.00368051,-0.3752859,-0.01456401,-0.6718353,-0.2808974,-0.6632367,-1.857953,10.9141,10.47713,-2.924509,200.0904,317.5822,0,0,233.6003,318.906,274.3639,320.9612,0,0,304.7861,318.0729,253.5679,357.6315,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8261,2219,,,22,2199,1,162,270,169,169,0.194528185,0,0.20128417,0,-0.166159153,0,0.091666698,0,-0.133096069,0,-0.344452024,0,-0.256534517,0,-0.551550031,0,-0.238012969,0,0.796251535,0,0.194528185,0,0.20128417,0,-1.075251,-0.9911941,-1.155713,-0.9392027,-0.6659753,-0.7367017,-1.633662,0.3774058,-0.3770824,0.04086234,-0.0675278,0.09223844,-0.6623285,0.03300079,-0.4355281,-0.08152068,-0.6060809,-0.22731,-0.7152196,-1.857222,11.2418,10.23678,-2.905079,200.7049,317.0357,0,0,233.3712,319.8799,274.2917,320.9628,0,0,304.9455,317.8085,252.946,357.753,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8316,2276,,,23,2232,1,163,270,169,169,0.370217167,0,0.046215057,0,-0.29442668,0,-0.00235492,0,-0.121171445,0,-0.427215695,0,-0.286118031,0,-0.63068676,0,-0.274499357,0,0.846215904,0,0.370217167,0,0.046215057,0,-1.04256,-0.9927869,-1.146035,-0.9675824,-0.6469254,-0.6891197,-1.659295,0.3250018,-0.3194367,0.07658795,-0.02560408,0.1222328,-0.6153653,0.0464882,-0.3556095,-0.04076244,-0.6060166,-0.1947325,-0.6114879,-1.863068,10.35415,10.00901,-2.724701,200.1902,317.6869,0,0,234.4,319.2083,274.0195,320.6524,0,0,304.5036,317.7243,253.7627,358.3044,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8468,2331,,,24,2498,1,161,270,170,170,0.217008106,0,0.04295826,0,-0.128912926,0,-0.126066029,0,-0.157612741,0,-0.385254204,0,-0.31607914,0,-0.555324197,0,-0.338011444,0,0.92417866,0,0.217008106,0,0.04295826,0,-1.07425,-0.9870091,-1.22552,-0.9589334,-0.6345568,-0.6940604,-1.726051,0.3829872,-0.3687122,-0.05875875,0.04985503,0.1286643,-0.5280242,-0.04708321,-0.3425158,-0.08019727,-0.585489,-0.2348941,-0.7083725,-1.868684,10.20294,11.18388,-2.661772,198.8252,318.1351,0,0,232.0532,320.1676,272.3708,320.4276,0,0,303.8728,318.0383,251.7335,358.4475,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8526,2484,,,25,2532,1,160,270,171,171,0.214537703,0,0.082629204,0,-0.121359587,0,-0.184749663,0,-0.159523606,0,-0.283162892,0,-0.273455858,0,-0.364563704,0,-0.225045741,0,0.89819634,0,0.214537703,0,0.082629204,0,-1.050401,-0.9994616,-1.172065,-0.9971966,-0.5250012,-0.6409646,-1.533513,0.4622162,-0.3307531,-0.05976138,0.0940844,0.1543906,-0.4694266,-0.02354458,-0.3054239,-0.08992369,-0.5355494,-0.226026,-0.6991072,-1.78332,10.35628,11.15329,-2.568037,197.7707,318.6357,0,0,232.012,320.7358,272.7692,320.6158,0,0,303.281,317.6487,251.7064,358.506,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8578,2541,,,26,2565,1,160,270,170,170,0.239069425,0,0.158687234,0,-0.221217632,0,-0.086003363,0,-0.197588652,0,-0.463712752,0,-0.243197858,0,-0.360802889,0,-0.19439292,0,0.79683584,0,0.239069425,0,0.158687234,0,-1.069514,-1.010246,-1.122525,-0.9493789,-0.6583977,-0.7167194,-1.687132,0.3719714,-0.3556471,-0.009170135,0.06701129,0.1333693,-0.5671002,-0.04108667,-0.3319956,-0.02822042,-0.6266753,-0.3104458,-0.6491293,-1.864523,10.50569,11.22851,-2.337734,197.8136,318.5463,0,0,231.9282,320.2459,272.7016,320.9654,0,0,303.4751,317.8161,251.0948,357.927,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8638,2594,,,27,2598,1,160,270,171,171,0.200938337,0,0.134876966,0,-0.143341064,0,-0.125861943,0,-0.227484286,0,-0.397540331,0,-0.351610065,0,-0.420809627,0,-0.25841558,0,0.831540525,0,0.200938337,0,0.134876966,0,-1.125359,-1.0265,-1.231718,-0.958949,-0.6062433,-0.7059577,-1.768914,0.4209504,-0.3430157,-0.05497603,0.04494945,0.1212163,-0.6239142,-0.02262528,-0.3795482,-0.07985486,-0.5960782,-0.2787074,-0.6829776,-1.944719,10.53907,11.23003,-2.474761,197.7366,318.4647,0,0,231.9685,320.1286,272.8374,321.204,0,0,303.5665,318.2977,251.1826,358.041,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8892,2653,,,28,2923,1,162,268,169,169,0.010580041,0,0.267686248,0,-0.0623523,0,0.166985393,0,-0.162538588,0,-0.140930116,0,-0.238427997,0,-0.35699749,0,-0.161239982,0,0.816157997,0,0.010580041,0,0.267686248,0,-1.01108,-0.94468,-1.082574,-0.8744772,-0.6679189,-0.7100627,-1.537823,0.4279709,-0.4543366,-0.08766901,-0.000615621,0.04053423,-0.7354379,0.08877811,-0.5011208,-0.1943152,-0.5043468,-0.1522389,-0.7929363,-1.639829,9.170707,9.23579,-1.774974,199.0269,316.1039,0,0,232.3137,318.805,273.9097,318.9206,0,0,302.913,315.7948,252.0838,356.2073,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,8947,2908,,,29,2956,1,161,268,172,172,0.138132863,0,-0.06083262,0,-0.026668191,0,-0.003834844,0,-0.158736736,0,-0.285884976,0,-0.333665967,0,-0.579511046,0,-0.396794379,0,1.052656651,0,0.138132863,0,-0.003834844,0,-1.004971,-0.9814608,-1.236,-0.9957104,-0.6524157,-0.7376286,-1.664309,0.4324884,-0.3909261,-0.1408432,0.07426939,0.07541752,-0.5354586,-0.01867531,-0.4208204,-0.1655491,-0.5315088,-0.2383799,-0.7846089,-1.79278,10.24833,10.16742,-2.161563,198.2657,317.3452,0,0,232.3396,318.5093,273.7181,319.1169,0,0,304.4749,316.5182,253.3947,356.9523,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,9001,2963,,,30,2990,1,162,269,170,170,0.142393343,0,0.083833933,0,-0.021066189,0,0.212524831,0,-0.117482483,0,-0.170613289,0,-0.305213332,0,-0.65941155,0,-0.349406421,0,0.903735101,0,0.142393343,0,0.212524831,0,-0.9530358,-0.8832816,-1.192384,-0.877685,-0.6299319,-0.6845266,-1.602947,0.4313457,-0.4037886,-0.06682324,-0.007556571,0.0377862,-0.7069789,0.07828142,-0.4472842,-0.1778814,-0.5163569,-0.1691858,-0.8063393,-1.661412,10.36389,10.28819,-2.234807,199.3685,317.6947,0,0,232.66,319.1657,273.6325,319.676,0,0,304.0914,316.5732,253.1756,357.0533,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,9060,3017,,,31,3023,1,162,269,170,170,0.110360183,0,0.170415998,0,-0.104911327,0,0.122470021,0,-0.09789744,0,-0.302832127,0,-0.314941645,0,-0.616487622,0,-0.269674838,0,0.861688435,0,0.110360183,0,0.170415998,0,-0.9977226,-0.9153823,-1.195858,-0.8707667,-0.654845,-0.749052,-1.631665,0.3845633,-0.3951192,-0.007180299,-0.007498933,0.08456485,-0.6435985,0.01747609,-0.4077819,-0.1133786,-0.6044022,-0.2072685,-0.7581143,-1.788952,10.5246,10.73053,-2.198084,199.0184,317.5783,0,0,233.0133,319.4763,274.1996,320.2027,0,0,303.8999,317.2598,253.8474,357.3585,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,9143,3076,,,32,3056,1,162,269,170,170,0.188972317,0,0.081442237,0,-0.233283997,0,0.06090939,0,-0.173272848,0,-0.383073568,0,-0.278333187,0,-0.512556195,0,-0.249927998,0,0.817102313,0,0.188972317,0,0.081442237,0,-0.9923056,-0.9194049,-1.177136,-1.004262,-0.6803178,-0.7449809,-1.709341,0.3433925,-0.3638036,-0.01602336,0.01827683,0.07803398,-0.7295116,-0.006122901,-0.4291982,-0.05027781,-0.6266891,-0.232119,-0.6751754,-1.726026,10.85189,10.52801,-2.179522,199.2478,317.9502,0,0,233.5436,319.1532,274.2921,320.4109,0,0,304.2954,317.8026,253.2883,358.1541,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,9294,3158,,,33,3324,1,163,270,170,170,0.255560629,0,0.029778361,0,-0.17716527,0,-0.054526269,0,-0.110248238,0,-0.228756845,0,-0.304112077,0,-0.57161355,0,-0.281362057,0,0.872334182,0,0.255560629,0,0.029778361,0,-1.013422,-0.9719726,-1.238787,-1.084508,-0.606697,-0.7097481,-1.634713,0.4724063,-0.3211493,0.02143144,0.02387866,0.1513578,-0.6076656,0.05107213,-0.389304,-0.06306449,-0.5323212,-0.184432,-0.667685,-1.57475,10.63211,11.11593,-2.45106,199.8978,318.8462,0,0,233.9868,320.8745,275.3529,321.2023,0,0,305.0742,318.4183,254.7691,358.5524,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,9348,3309,,,34,3357,1,163,270,170,170,0.292907678,0,-0.07056272,0,-0.217653513,0,0.028324962,0,-0.143769234,0,-0.316217899,0,-0.314141631,0,-0.686709404,0,-0.373535812,0,0.790486872,0,0.292907678,0,0.028324962,0,-0.99052,-0.9570014,-1.208032,-1.030296,-0.6363717,-0.752455,-1.701025,0.4494698,-0.2805453,0.03658494,0.008291679,0.1410909,-0.6779871,0.04329551,-0.4145633,-0.08218683,-0.5496354,-0.2082087,-0.7064395,-1.662227,10.71371,11.13985,-2.372082,199.8882,318.9415,0,0,234.2304,321.1098,275.2452,321.2565,0,0,305.4732,318.6251,254.5745,358.1229,0,0,,,,,,
inntec breve,20180219,test A,40,MALE,el mejor comercial de cerveza,TestImage,Emotient FACET,9405,3363,,,35,3391,1,163,270,170,170,0.221164338,0,-0.043637276,0,-0.06901741,0,0.041819096,0,-0.084137529,0,-0.16454196,0,-0.331454873,0,-0.700853705,0,-0.401552379,0,0.843756318,0,0.221164338,0,0.041819096,0,-0.9877484,-0.9416826,-1.21831,-0.9897535,-0.5776798,-0.7272973,-1.596119,0.5483822,-0.3237157,-0.007905309,-0.007242821,0.1278995,-0.586759,0.07356746,-0.4208931,-0.1700091,-0.4481473,-0.1361866,-0.811478,-1.633103,11.0075,10.59276,-2.449894,199.6941,318.738,0,0,234.5345,321.2294,274.8423,321.3141,0,0,305.1603,318.7667,256.0094,358.5582,0,0,,,,,,
